"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns","flower.cm","bud.cm","fruit.cm","a.flower.cm","infl.cm","phind"
"MSC0147215",1178.109,10,851.265,0,393.907,750.356,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","1958-08-11",47.088811,-88.515649,223,1958,120,70,979.372824289131,622.386680311771,8.16144020240943,14.5354959412973,0.232501548458633,-0.749095636611887,10,3.34355310077421,6.3691559949037,7.22568964331823,0,16.9383987389961,-0.0505675690844729
"MICH-V-1355538",1167.096,10,1079.079,0,904.129,602.065,"Hillsdale Co., creek bank near SW corner of sec 14, Jefferson Tp, 8mi SE of Hillsdale","1958-07-15",41.855204,-84.496093,196,1958,197,94,1761.39468018179,772.75558062688,9.03279323170148,21.442002827856,-0.190997201347328,-0.83506772038155,20,7.74682631077478,5.15865875643478,9.24584610006375,0,22.1513311672733,-0.18451204186173
"MT00043526",1234.015,10,0,0,1179.618,687.096,"48.45 -70.9","1958-07-25",45.45,-70.9,206,1958,135,70,829.469317852827,387.772818925645,6.1442171692802,12.4976505577958,0.033228018557243,-0.991882759678865,20,9.55918688184503,5.56797121590904,0,0,15.1271580977541,0.368077809455546
"918950482",155.01,5,0,0,68.96,66.31,NA,NA,48.07,-65.45,216,1958,139,81,840.206455743299,493.099262467808,6.04465076074316,11.9494650355764,0.0690674396249035,-1.01749037508683,11,2.22437262112122,2.13889426488614,0,0,4.36326688600735,0.490204775633917
"919021288",614.12,5,196.98,0,1918.15,631.44,NA,NA,42.46,-71.35,193,1958,175,90,1621.8542720304,677.938017634896,9.26773869731656,22.1430194502447,-0.151096489568068,-0.851142960153614,20,15.6170618120237,5.14101478538397,1.60375822314857,0,22.3618348205562,0.158182751577422
"931053613",433,5,0,0,1269.67,404.83,NA,NA,43.05,-82.04,210,1958,194,107,1566.57609531643,821.492807730781,8.15925049643972,21.2776101952975,-0.0572106096446875,-0.889064976857395,20,14.6613163972286,4.67471131639723,0,0,19.3360277136259,0.241761719916393
"ILLS00071265",1162.028,10,2048.908,0,109.289,94.403,"Shore of the island in Cedar Lake, Lake Villa, Lake County, Illinois","1959-08-05",42.422722,-88.087071,217,1959,166,100,2007.71724553647,1192.91774520301,12.0946822020269,22.8194400285521,-0.515523341977386,-0.519628778790033,20,0.940502294264854,0.812398668534665,17.6321740956328,0,19.3850750584323,-0.86766625233064
"1189137",1168,10,2576.812,0,299.412,529.083,"LaCrosse Co., Wisconsin, Burns Valley along creek, Burns Twp","1959-08-14",43.937625,-90.976083,226,1959,164,109,1858.01540380943,1290.9735882372,11.3293622183502,24.1135327683788,-0.500328286247182,-0.554046151462505,20,2.56345890410959,4.52982020547945,22.0617465753425,0,29.1550256849315,-0.601334622693343
"MICH-V-1355530",1168.062,10,420.046,0,378.006,722.915,"Barry Co., Michigan, Sw end of Crooked Lake, Prairieville Tp, 3mi SW of Prairieville","1959-07-05",42.464864,-85.476046,186,1959,167,69,2067.05062193245,765.092222232237,12.3775486343261,23.5516706843291,-0.76339176982836,-0.0137016177544966,20,3.23618095614788,6.18901222709069,3.59609335805805,0,13.0212865412966,0.19912923817545
"v0047813WIS",1180.051,10,4660.466,0,540.906,292.358,"La Crosse Co., Wisconsin, along Highway 162, Town of Burns, see map","1959-09-03",43.991555,-90.941598,246,1959,164,129,1844.64213872415,1581.15427970505,11.2478179190497,24.2211247224264,-0.489332365404177,-0.568578764357433,20,4.58375104126856,2.4775030909681,39.493767642246,0,46.5550217744826,-0.795107877525834
"v0047769WIS",1176.096,10,2966.253,0,641.329,467.499,"Roadside near farm garden, along Highway 13, NW of Mellen, T45N, R3W S24,","1959-09-01",46.376376,-90.730984,244,1959,131,102,1253.12329850373,1065.14317742955,9.63940998849022,18.0787842942778,-0.267698837211764,-0.666792255687529,18,5.45303274562621,3.9750071422741,25.2211809240062,0,34.6492208119065,-0.61317897730131
"v0047792WIS",1182.083,10,748.916,0,830.087,462.922,"Jefferson Co., Wisconsin, Paul Teruner's nature preserve in Palmyra, below dam on Scuppernong River","1959-07-11",42.889243,-88.552279,192,1959,166,75,1977.6306622735,826.150817756195,11.9134377245392,23.2094876017949,-0.512224617399543,-0.543646085660031,20,7.02223955509046,3.91615478777717,6.33556188524833,0,17.273956228116,-0.140060971877028
"v0056086WIS",1178.061,10,2474.128,0,680.548,709.676,"Waupaca Co., Wisconsin, Vesey Lake, see map, near Ogdensburg","1959-07-11",44.422289,-88.983758,192,1959,166,75,1799.13255060931,751.255538894419,10.8381478952368,24.9687844555342,-0.383939283813043,-0.689292742082681,20,5.77684856726434,6.02410231728238,21.0016968561051,0,32.8026477406518,-0.456597121587267
"v0047814WIS",1176.027,10,1350.73,0,831.167,733.952,"Langlade Co., Wisconsin, T31N R10E Sec 17","1959-07-06",45.172222,-89.279984,187,1959,145,51,1499.94306217495,508.085761944228,10.4891123229018,17.851487457432,-0.283757964372221,-0.715673483115585,20,7.06758433267263,6.24094514836819,11.485535621206,0,24.7940651022468,-0.211526042672306
"v0047812WIS",1183.061,10,3517.569,0,586.271,517.359,"LaCrosse Co., Wisconsin, Burns TWp T17N R5W sec 2, creek in Burns Valley","1959-08-14",43.994224,-90.942949,226,1959,164,109,1844.20211303591,1281.1481403866,11.2451348355848,24.2542531828271,-0.489142456783877,-0.572575031008464,20,4.95554328982191,4.37305430573741,29.7327779379085,0,39.0613755334678,-0.649227613872504
"MT00043527",1232.002,10,550.898,0,1173.992,832.14,"48.45 -70.9","1959-07-22",45.45,-70.9,203,1959,146,65,1214.54146279774,532.718509123041,8.49329694264151,17.134065113276,-0.383598710624441,-0.869837794385754,20,9.52914037477212,6.75437215199326,4.47156741628666,0,20.755079943052,0.109987759236301
"MT00043528",1232.006,10,283.756,0,0,80,"48.25 -70.67","1959-08-12",48.25,-70.67,224,1959,131,81,1090.90593270411,753.483407093024,8.58981049373317,17.2086089134445,-0.165157155179733,-0.785398710110159,15,0,0.649347486944057,2.30320306881622,0,2.95255055576028,-0.560144712389624
"MT00043529",1234.002,10,1950.141,0,524.557,101.272,"45.208949 -73.259629","1959-08-18",45.2089,-73.259629,230,1959,164,109,1713.14395743894,1197.06078356451,10.4459997404813,25.6155356133918,-0.53254435536199,-0.768737402932723,20,4.25086020930274,0.820679383015587,15.8033860561004,0,20.8749256484187,-0.717737007806768
"465910713",150.5,5,561.65,0,0,77.03,NA,NA,48.229645,-69.800621,252,1959,134,112,937.452731327893,867.777258651843,7.21117485636841,10.8869475980027,-0.0455154046589609,-0.531758327532984,9,0,2.55913621262459,18.6594684385382,0,21.2186046511628,-0.758783741466775
"2012758",623.007,5,1408.617,0,2615.892,0,NA,NA,43.863333,-117.61,231,1959,179,121,1413.00750535229,1082.53256756353,7.93824441209154,29.0651404008278,0.0871824899555582,-1.18858857143857,20,20.9940819284535,0,11.3049853372434,0,32.2990672656969,-0.350009653351502
"2012759",624.013,5,1535.344,0,1491.147,325.22,NA,NA,43.863333,-117.61,231,1959,179,121,1413.00750535229,1082.53256756353,7.93824441209154,29.0651404008278,0.0871824899555582,-1.18858857143857,20,11.9480443516401,2.60587519811286,12.3021796020275,0,26.8560991517805,-0.361046641551136
"1189101",1166.002,10,572.801,0,77.86,97.673,"Wisconsin, Duluth-Superior Harbor, Marker's Island, Superior, SW side, 0.5mi SE of Superior Marina causway","1960-08-13",46.70448,-92.056661,226,1960,144,79,1177.08738188919,724.276303956546,8.17421792978604,19.1259344184509,-0.0410816833143708,-0.841344541175045,20,0.6677518563433,0.837674377917019,4.91252159087206,0,6.41794782513238,-0.634914356423736
"MSC0147218",1176.061,10,765.59,0,792.084,830.433,"Houghton Co., Michigan, near Sunshine Beach,","1960-09-09",47.088811,-88.515649,253,1960,158,120,1169.84213413567,1031.81105756586,7.49898803933123,16.2328355061309,0.289620949016127,-0.595903958766327,9,6.73505881072495,7.06113883548557,6.50978138038758,0,20.3059790265981,0.0271524684614215
"MSC0147207",1176.333,10,0,0,871.827,852.673,"Cass Co., Michigan, Russ Forest banks of stream Sec21R14W T5S","1960-07-14",42.021795,-85.945554,196,1960,184,87,1895.80960056937,773.362880446123,10.5322755587187,19.4006329936744,-0.441018956976093,-0.401298590785049,20,7.41139626279293,7.24856822005334,0,0,14.6599644828463,0.494446506233691
"OS116497",1276.226,10,604.629,0,742.278,136.953,"40.87000 -81.45472, Stark Co., Ohio, Jackson Twp","1960-07-15",40.87,-81.45472,197,1960,183,87,1944.50763711406,815.845936346675,10.8028202061892,15.3697736485829,-0.664687585483514,0.0866499327441841,20,5.81619556410855,1.07310930822597,4.73763267634416,0,11.6269375486787,-0.315175286078201
"MICH-V-1433773",1166.007,10,584.215,0,1169.387,311.397,"Grey Co., Ontario, Sunset Point, Collingwood","1960-07-17",44.508578,-80.205332,199,1960,157,65,1341.75970222946,533.494078885822,8.54624014158894,13.4619553030088,0.0492085109731462,-0.333622371409286,20,10.0289878191126,2.67062719177501,5.01039016060796,0,17.7100051714955,-0.132115318215651
"UWL0000024",904.005,10,0,0,884.352,413.042,"46.71800 -92.05575","1960-08-13",46.718,-82.05575,226,1960,159,94,1082.68178761202,739.144029550637,6.89606234147784,12.8847404626455,-0.175317840418674,-0.594242244391074,6,9.78260075995155,4.56902340141924,0,0,14.3516241613708,0.318362810372177
"v0047775WIS",1174.061,10,1024.716,0,221.449,198.452,"Burnett Co., Wisconsin, T37N R18W, Sect2, north shore of Spirit Lake","1960-08-22",45.720636,-92.54981,235,1960,161,105,1573.73230761949,1133.22082189232,9.77473482993474,21.62991803233,-0.0947867514212822,-0.661444057820339,20,1.88617967890936,1.69030399612967,8.72796217573022,0,12.3044458507693,-0.571960595784211
"v0305262WIS",894.014,10,0,0,570.771,983.359,"42.14734 -90.15600","1960-07-09",42.14734,-90.156,191,1960,183,82,1984.8806585437,765.235265745805,11.0271147696872,19.349497823413,-0.240665125489517,-0.412875608276726,20,6.3843631084077,10.9993691373961,0,0,17.3837322458038,0.632739217439983
"366318",1892,10,0,0,4165.541,1505.872,"Boise River, Canyon Co, NW of Caldwell, Idaho","1960/07/21",43.67694,-116.704062,203,1960,223,126,2153.80058612895,1145.89876282455,9.83470587273493,37.4467872752635,0.157864081110241,-1.06149007286877,20,22.0166014799154,7.95915433403806,0,0,29.9757558139535,0.265519721452132
"MT00043530",1230.007,10,0,0,1398.326,310.828,"48.43 -70.83","1960-07-21",45.73,-70.83,203,1960,151,80,1084.32421426451,568.624022728596,7.18095506135438,11.0948522776374,-0.0945415105042305,-0.685484115307716,20,11.3684393666052,2.52704252902626,0,0,13.8954818956315,0.181860733438883
"918950491",156.01,5,955.09,0,192.78,180.52,NA,NA,49.21,-122.91,234,1960,211,143,1253.53006890885,912.119063167851,5.99775152587968,12.7369407421844,0.648024518009651,0.271214960343724,20,6.17845009935261,5.78552656880969,30.6098968014871,0,42.5738734696494,-0.583089303593071
"2008846",622.013,5,0,0,1794.983,937.734,NA,NA,47.575193,-116.412674,200,1960,137,56,1131.61752811268,468.875688659583,8.2599819570269,16.2962368695467,0.226328219673052,-0.73966829470919,20,14.4288222271882,7.5378971179059,0,0,21.9667193450941,0.34315079095274
"1189140",1168,10,3185.272,0,978.266,0,"Erie Co., Ohio, Rest Haven Wildlife Area, Castalia, zone VI","1961-08-10",41.417406,-82.828149,222,1961,177,100,1988.9595355986,1137.31425625512,11.2370595231559,25.2841173299862,-0.454014022078417,-0.876564001915562,20,8.37556506849315,0,27.2711643835616,0,35.6467294520548,-0.765039733034741
"KHD00046076",1116,10,462.56,0,1491.568,674.005,"41.63409 -87.09101, Indiana USA","1961-07-20",41.63409,-87.09101,201,1961,168,77,1907.15738020541,778.272461722603,11.3521272631274,23.8164223652358,-0.503735817951434,-0.675862340226877,20,13.3653046594982,6.03947132616487,4.14480286738351,0,23.5495788530466,0.0804544518865674
"MSC0238504",772.023,10,0,0,503.769,261.847,"St. Maurice Co., Quebec, 0.5mi E of Trois Rivieres, sandy beach along St. Lawrence River","1961-08-03",46.409779,-72.420413,215,1961,150,89,1277.61815367302,712.170932063793,8.63255509238525,18.1206202213445,-0.340368013130753,-0.826340267363486,20,6.52531077441993,3.39169947009351,0,0,9.91701024451344,0.342008265240016
"CHRB0001074",1044.031,10,639.35,0,932.593,817.98,"40.87650 -74.61190","1961-08-01",40.8765,-74.6119,213,1961,167,92,1963.70319335498,1040.20636055119,11.7587017566167,20.4214145288444,-0.556033604148317,-0.558703444415464,20,8.93261790119259,7.8348248279984,6.12386030682997,0,22.891303036021,0.0747429938119345
"ILL00121765",879.009,10,1335.664,0,1321.656,622.714,"Adams CO., Indiana, US 27 at the south edge of Decatur","1961-07-25",40.809605,-84.936838,206,1961,170,84,1930.0880514488,891.427586418157,11.3534591261694,23.7563376537392,-0.527429836318602,-0.698051518628271,20,15.0357504871964,7.08427331233241,15.1951117679114,0,37.3151355674402,-0.217360551750378
"ILL00121766",880.02,10,150.083,0,132.076,949.184,"Cass Co., Indiana, south shore of Lake Cicott","1961-07-01",40.76489,-86.526719,182,1961,184,74,1965.3506589456,596.413860520052,10.8582909334011,25.2413778431408,-0.389441178858729,-0.954491882622853,20,1.50082952660167,10.7859366832572,1.70544987613918,0,13.992216085998,0.648967022186344
"v0047830WIS",1173.061,10,1528.368,0,506.567,0,"Marinette Co., Wisconsin, T29N, R23E Sec 3, see x at corner of map","1961-07-19",45.004539,-87.686782,200,1961,156,70,1591.78903178206,661.349787936503,10.3362924141692,19.7883857037773,-0.29036289406282,-0.530909373497423,20,4.31833468165765,0,13.0288876708031,0,17.3472223524608,-0.751064776024787
"v0056076WIS",1180.034,10,327.371,0,1342.599,832.823,"Waukesha Co., Wisconsin, Lake LaBelle in Oconomowoc, T8N R17E, sec 30","1961-07-24",43.119002,-88.499791,205,1961,164,83,1766.20271460569,830.703559490271,10.8355994761085,23.8030890763914,-0.469569926425356,-0.653798251036998,20,11.3776297971075,7.05761867878383,2.77425057244113,0,21.2094990483325,0.201955175677733
"OSU_10162",1232.002,10,0,0,1806.587,874.62,"Essex Co. Near Route 1 about 4.8 mi north of Route 128 Mass. ","1961/08/05",42.583904,-70.961925,217,1961,178,107,1804.60879027239,990.839044051293,10.1382516307438,23.4744633325618,-0.374737400130534,-0.811226230803002,20,14.6638317145589,7.09917678705067,0,0,21.7630085016096,0.326203832826037
"RMBC_100554",1248,10,818.019,0,573.798,523.027,"SooKe Rd. ","1961/08/17",48.357713,-123.65235,229,1961,135,96,854.931771045097,645.876755032857,6.33282793366739,10.2971673165514,0.380644520437991,-0.0281606935860816,20,4.59774038461538,4.19092147435897,6.55463942307692,0,15.3433012820513,-0.154055369523575
"MT00043531",1230.007,10,0,0,868.936,505.13,"Boulevard Champlain","1961-07-10",45.426994,-73.612748,191,1961,162,66,1609.04650948054,521.091269170143,10.0565406842534,19.0372699755068,-0.394708870673166,-0.600775496139075,20,7.06448012084484,4.10672459587628,0,0,11.1712047167211,0.367616984919211
"MT00043532",1232,10,0,0,1024.007,605.31,"Îlets Jérémie","1961-08-09",48.881779,-68.786598,221,1961,120,70,834.709358435911,550.627805411635,6.95591132029926,10.5860996365226,0.0956449558010202,-0.827689831093753,14,8.31174512987013,4.91323051948052,0,0,13.2249756493506,0.371511498376314
"MT00043533",1234.002,10,0,0,0,700.889," Îlets Jérémie, ","1961-08-09",48.88001,-68.803115,221,1961,120,70,838.543690557646,551.28240993673,6.98786408798038,10.4761456803172,0.095765562847894,-0.816819680515737,14,0,5.67980440874488,0,0,5.67980440874488,1
"MT00043534",1228.026,10,2221.145,0,0,144.014,"46.743825 -71.341247","1961-09-25",46.743825,-71.341247,268,1961,137,118,1170.92715359472,1092.81590299643,8.60975848231411,14.6974770777273,-0.186482926192086,-0.594315384158155,20,0,1.172727613259,18.0871170480104,0,19.2598446612694,-0.878220449449699
"465766060",146,5,492.02,0,0,0,NA,NA,45.831364,-61.926315,223,1961,145,80,1200.4646969633,654.789416374892,8.279066875609,9.71453033159834,-0.00763342600542694,-0.444763373114851,16,0,0,16.85,0,16.85,-1
"919011106",612.05,5,975.975,2682.715,703.93,216.92,NA,NA,43.1,-70.83,271,1961,148,132,1536.90296725741,1441.11997630106,10.384479508496,15.3486941364727,-0.224537362840374,-0.577342428316953,20,5.75059227187321,1.77207744465321,7.97300057184871,21.9158157013316,37.4114859897067,-0.75155364949318
"ILLS00071247",880.014,10,613.643,0,730.395,880.635,"Carroll Co., MississippiPalisades State Park, Illinois T25N R3E, Sec 26, see map","1962-08-17",42.130341,-90.125641,229,1962,185,119,2060.43889948779,1436.09865074766,11.1375075647989,17.7722268990613,-0.452198492496874,-0.630389185632641,20,8.29981113936824,10.007056705916,6.97310497332997,0,25.2799728186142,0.120014042513214
"KHD00046075",1116.016,10,1969.099,0,608.487,695.627,"41.56520 -87,59656, Cook, Illinois","1962-07-04",41.5652,-87.59656,185,1962,185,75,2185.64618384461,884.47684360911,11.8143036964574,18.6962140042312,-0.333005981327013,-0.718138561401731,20,5.45231430373758,6.23312748204327,17.6440033117805,0,29.3294450975613,-0.389058701648808
"OS0016032",1230.041,10,2390.171,0,614.644,1235.386,"Cheboygan Co., Michigan, Koehler Twp, bank of Indian River, Sec 19 T35N R2W","1962-07-18",45.410604,-84.578288,199,1962,163,69,1322.38541855096,619.416240774902,8.16287295401826,15.02474626649,-0.163341759371873,-0.8085330976603,20,4.99693912641936,10.0434538360916,19.4316368316178,0,34.4720297941288,-0.272342042275826
"OS70573",1278.189,10,791.593,0,385.801,1042.404,"40.98111 -80.61833, Evans Lake","1962-08-12",40.98111,-80.61833,224,1962,185,113,1992.49772191704,1341.03454263251,10.7702579563083,17.0738967093959,-0.607753657423072,-0.383288980958592,20,3.0183407931065,8.15531975318204,6.19308255664851,0,17.366743102937,0.11298820883702
"v0047832WIS",1172.084,10,1463.014,0,0,0,"Marquette Co, Wisconsin, Sec 33 T16N, R8E","1962-09-04",43.809571,-89.545627,247,1962,163,117,1619.73089920167,1344.96744151245,9.93699938160534,16.8480409158497,-0.383518083563501,-0.627912343412433,20,0,0,12.4821599817078,0,12.4821599817078,-1
"v0047829WIS",1183.051,10,845.507,0,422.137,320.968,"Marinette Co., Wisconsin, 25mi NW west of Marinette on Highway 180, at school forest T33N R22E sec 7","1962-07-21",45.351171,-87.886936,202,1962,163,72,1330.09447137902,669.757699344182,8.16008878146641,14.0969414068781,-0.169037345419045,-0.674677154949117,20,3.56820627344045,2.71305294530836,7.14683475184079,0,13.4280939705896,-0.330186980836101
"UWM0012391",613.052,10,351.515,0,930.429,431.136,"Milwaukee Co., Wisconsin, Glendale, dumb area W of Milwaukee River Parkway and NW of City Hall","1962-07-21",43.124867,-87.929341,202,1962,165,72,1720.54530934254,794.293273304511,10.4275473293487,18.4803446540677,-0.285605781483649,-0.711698111015558,20,15.1769996672387,7.03261713525117,5.73385291949133,0,27.9434697219812,0.0464782730520466
"MT00043535",1234.015,10,1449.609,0,255.636,103.247,"45.48 -75.95","1962-07-12",45.48,-78.95,193,1962,155,63,1162.38078234798,519.595156739382,7.54792715810376,13.5625935600362,-0.0796652340320032,-0.562214181771611,20,2.07157935681495,0.836675405080165,11.7470938359744,0,14.6553485978696,-0.744466660621114
"MT00043536",1228.007,10,0,0,975.545,454.971,"46.67 -71.78","1962-07-23",46.67,-71.78,204,1962,153,75,1163.06923267351,591.762351734876,7.70244524949346,12.9181999663473,-0.248880845577028,-0.515837422623109,20,7.94413224028853,3.70495445058538,0,0,11.6490866908739,0.318046774730237
"IND-0075829",1497.048,10,3700.088,0,478.739,622.016,"Whitley-Noble Co., Indiana, &mi N of Columbia City, Crooked Lake","1962-07-29",41.262198,-85.474711,210,1962,186,100,2136.39438768974,1227.05826968073,11.4859913316653,17.3560355102075,-0.605697075602787,-0.382373622527118,20,3.19788677450556,4.15495027547547,24.7158942131448,0,32.0687312631258,-0.64115239761017
"MT00043537",1232.006,10,0,0,691.711,507.068,"46.510820 -70.939205","1962-08-05",46.510822,-70.939205,217,1962,148,83,1049.78150038896,651.963119253442,7.19028424923945,13.936970719723,-0.0607492922145463,-0.914365981321719,20,5.61450999426951,4.11579164387186,0,0,9.73030163814137,0.422987055996143
"465766061",148,5,864.26,0,0,27.66,NA,NA,44.7,-65.65,238,1962,153,104,936.488609689216,707.604742693513,6.12084058620402,9.0532354951538,-0.101548668290764,-0.671237628716839,18,0,0.93445945945946,29.197972972973,0,30.1324324324324,-0.937976500134541
"918950496",154.51,5,0,0,176.18,151.09,NA,NA,45.9,-77.28,200,1962,155,70,1277.62810968655,634.420859997692,8.40544809004306,15.4715046401998,0.00156879876889317,-0.441300274540358,13,5.70124911008996,4.88932755161478,0,0,10.5905766617047,0.461667736120023
"919022370",615.12,5,1968.89,0,0,0,NA,NA,42.86,-71.63,275,1962,159,147,1475.00457960229,1420.41180236791,9.27675836227853,16.0291619041719,-0.3794044867798,-0.714398031508404,20,0,0,16.004113018598,0,16.004113018598,-1
"919027513",609.07,5,0,0,1163.52,389.03,NA,NA,43.38,-72.24,227,1962,155,96,1308.75594106239,918.9072405005,8.55396039910059,13.8302621451956,-0.297393683714442,-0.917372778761703,20,9.55161147322968,3.19363948314644,0,0,12.7452509563761,0.250574860713021
"941142",628.003,5,0,0,2156.199,1079.241,NA,NA,47.508263,-115.867938,201,1962,132,62,801.740838537501,312.011711669212,6.07379423134471,12.6180634784964,0.161370970318837,-0.754701778147937,20,17.1671074819706,8.59264207336589,0,0,25.7597495553365,0.333568540909428
"2315169",611.013,5,0,0,1808.94,701.644,NA,NA,45.546962,-123.138602,200,1962,228,113,1580.74817585302,617.696694221147,6.93310603444305,15.7818488984335,0.158026418789287,-0.87731891681721,20,14.8027947032224,5.74164543143926,0,0,20.5444401346616,0.279474417107733
"v0056084WIS",1178.042,10,882.38,0,548.409,0,"Waupaca Co., Wisconsin, just S of Scandinavia on Hwy 49","1963-07-28",44.453096,-89.14445,209,1963,157,66,1608.37496071642,800.847637935584,10.2444265013785,16.8858168385703,-0.229364951264491,-0.600458116694963,20,4.65525847125994,0,7.4902253060587,0,12.1454837773186,-0.616708683111207
"MT00043538",1230.007,10,0,0,2253.974,963.04,"45.460203 -73.548712","1963-06-27",45.460203,-73.548712,178,1963,139,47,1352.23505311194,413.34901551815,9.72830973461824,21.6344172197524,0.152073017482595,-0.419741149873594,20,18.3248875819406,7.82954893752637,0,0,26.154436519467,0.299358349077747
"MT00110401",1234.002,10,881.997,0,205.6,276.622,"45.3333333 -73.95","1963-08-20",45.33333,-73.95,232,1963,139,101,1302.40805875155,1062.62384684595,9.3698421492917,21.6091060103423,0.187794123444072,-0.456015788134231,20,1.66612371778976,2.24166573473949,7.14745194902439,0,11.0552414015536,-0.443752066200515
"MT00043539",1232,10,155.641,0,0,0,"45.460203 -73.548712","1963-08-22",45.460203,-73.548712,234,1963,139,103,1352.23505311194,1122.54413632534,9.72830973461824,21.6344172197524,0.152073017482595,-0.419741149873594,20,0,0,1.2633198051948,0,1.2633198051948,-1
"918950471",155.01,5,0,0,697.13,96.17,NA,NA,49.194272,-119.543581,190,1963,185,84,1857.3296111908,715.55271762661,10.0396195199503,18.9741323617708,-0.403098805672311,-0.723008514418558,20,22.4866137668538,3.10205793174634,0,0,25.5886716986001,0.121227782679945
"918950494",155.53,5,394.93,0,261.2,142.9,NA,NA,46.77,-71.27,207,1963,123,75,997.070254676478,647.881934625017,8.1062622331421,15.9396639141209,0.539658442167998,-0.179643962845252,20,8.3970938082685,4.59396900919437,12.696264386292,0,25.6873272037549,-0.315419946685356
"919009161",612.12,5,0,0,983.3,283.75,NA,NA,42.99,-71.05,248,1963,183,130,1646.99619408594,1333.69173836785,8.99997920265542,21.9240614611003,0.0698954713914217,-0.490433155368291,20,8.03192184538979,2.31776449062275,0,0,10.3496863360125,0.223945384949292
"919025895",612.03,5,0,0,1261.07,301.52,NA,NA,43.41,-70.67,210,1963,124,78,1309.72493246183,855.744710696041,10.5622978424341,15.2291583223262,0.178431492307421,-0.333882811426562,20,10.3023544597487,2.46327794389164,0,0,12.7656324036403,0.192961685406921
"919027787",615.07,5,3587.59,0,0,0,NA,NA,41.38,-70.65,203,1963,183,84,1662.35794113157,750.273554358794,9.08392317558234,18.5013487379978,0.0190489815373373,-0.718563236704604,20,0,0,29.1640788853301,0,29.1640788853301,-1
"MSC0147216",1178.244,10,1161.453,0,1083.025,931.771,"Indian Lake near Lake Orion, Michigan","1964-07-05",42.800627,-83.209927,187,1964,162,71,1766.51701919828,721.613094195823,10.9044260444338,23.5284572290981,-0.00593558773041743,-1.08018316558388,20,9.19185669521763,7.90813278064645,9.85749131758787,0,26.9574807934519,-0.0723123407516224
"MSC0147392",1180.108,10,533.885,0,1924.192,542.181,"Oakland Co., Michigan T2N R9E Sec28","1964-07-05",42.549213,-83.389708,187,1964,205,71,1912.91654910223,731.498875355246,9.61264597538811,28.453978412398,0.08256466426461,-0.937899352889989,20,16.305219522281,4.59433373894593,4.52403508831395,0,25.4235883495409,0.00276509553511735
"WTU-V-022162",1248.004,10,727.406,0,141.276,276.016,"Canyon County, Boise River at E. end of highway Bridge","1964/08/21",43.682247,-116.686939,234,1964,165,109,1737.31608937255,1339.37410694114,10.5291884204397,23.3887658237916,0.0203981140670081,-1.09789349019135,20,1.13201560251409,2.21165957801417,5.82855503668257,0,9.17223021721084,-0.394331081210939
"3009093",480.009,10,309.478,0,0,49.739,"Canyon Co., Idaho, Boise River at east end of old highway bridge, where river emerges from lava bluffs of Canyon Hill, Caldwell T4N R3W S15","1964-08-21",43.688357,-116.8678,234,1964,163,107,1599.94566810844,1217.39023295889,9.81561759575727,19.2078776518184,0.169789116252391,-1.13615883802274,20,0,1.03620973773408,6.44733744575623,0,7.48354718349031,-0.723069899253098
"MT00110402",1234.006,10,283.452,0,172.003,107.629,"45.3772222 -73.8580556","1964-08-26",45.377222,-73.8580556,239,1964,156,124,1443.44706093232,1199.48611745855,9.25286577520717,18.9965894820079,0.00384509242701587,-0.541871014083246,20,1.3938587008491,0.872191869407442,2.29700665961106,0,4.5630572298676,-0.312250037294613
"465766064",146,5,210.42,0,203.24,102.4,NA,NA,46.206481,-60.25238,229,1964,129,86,773.29791363705,525.865352504095,6.08895994989803,11.3566376120516,0.132373867468918,-0.751372636713989,10,6.96027397260274,3.50684931506849,7.20616438356164,0,17.6732876712329,-0.209316746114793
"919011833",612.03,5,2962.808,657.389,0,132.544,NA,NA,42.54,-72.61,271,1964,162,154,1407.54780867241,1382.80178070563,8.68856672020009,19.2897114318417,0.0878251818568369,-0.784545502061373,20,0,1.08282273744751,24.2047612045161,5.37056190056043,30.6581458425241,-0.929361498701882
"931058098",432,5,513.31,0,410.9,125.87,NA,NA,44.38,-64.32,232,1964,154,102,981.59742543907,703.718380173603,6.37400925609786,12.0544004068246,0.0658603879962247,-0.798672262730399,20,4.75578703703704,1.4568287037037,5.94108796296296,0,12.1537037037037,-0.368962364772208
"1960007",622.013,5,2960.288,0,769.6,0,NA,NA,47.548034,-121.983603,231,1964,164,97,1077.43798195007,704.439581919017,6.5697437923785,6.78943104462788,0.0504650056433469,-0.0181709776459109,20,6.1863658798128,0,23.7960299865115,0,29.9823958663243,-0.793666726722089
"1960010",622.001,5,3623.278,0,0,0,NA,NA,47.548034,-121.983603,231,1964,164,97,1077.43798195007,704.439581919017,6.5697437923785,6.78943104462788,0.0504650056433469,-0.0181709776459109,20,0,0,29.125982112569,0,29.125982112569,-1
