"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns","flower.cm","bud.cm","fruit.cm","a.flower.cm","infl.cm","phind","PPC1","PPC2","PPC3","phPC","Region","Era","fti"
"1144974",1170.015,10,297.516,0,351.847,1096.805,"St. Louis Co., Minnesota, shore of Crane Lake near the sea plane base.","1955-08-03",48.268064,-92.487271,215,1955,150.923075730672,95.2199883404257,1331.29046482755,907.951560625912,9.03460701110954,23.3210689367675,-0.255362599321588,-0.840668282848753,7,3.00720076238339,9.37428152630522,2.5428391943693,0,14.9243214830579,-0.457738888812531,0.785221204331488,0.0889064764666284,1.20866168136314,-0.785221204331488,"MidWest","Early",-0.647326029448755
"1144971",1169.052,10,1180.482,0,764.745,794.193,"St. Louis Co., Minnesota Point, Duluth","1955-09-06",46.730813,-92.051918,249,1955,154.529839195876,119.109330958375,1304.46514957878,1136.41616331847,9.23778942252113,23.3625280632857,-0.121194504045154,-0.826841170152385,17,6.54158241036327,6.79347881873518,10.0977715276994,0,23.4328327567978,0.141011235955056,0.525765125543376,0.898990147316307,0.29049445217388,-0.525765125543376,"MidWest","Early",0.566615827687228
"0036862MOR",1218,10,1948.182,0,877.754,215.648,"Illinois, Cook, Open field at 127th Street and Stony Island, Chicago.","1955-08-01",41.665593,-87.560526,213,1955,203.769951161769,118.771150201236,2381.47748687777,1401.85530087776,11.6469775119215,34.2453750561976,-0.0869351455061149,-0.98661880657506,20,7.20651888341544,1.77050903119869,15.9949261083744,0,24.9719540229885,0.569615700240401,-0.394323562338984,0.586730054740602,-0.708570695458143,0.394323562338984,"MidWest","Early",1.70997417922231
"OS53126",1274.226,10,1986.252,0,467.124,467.835,"41.24667 -81.32056, Streetsboror TWp, Portage Co., Ohio","1955-08-09",41.24667,-81.32056,221,1955,190.167406969855,123,2112.28367332808,1381.72003952511,11.0807777550423,24.0852240528387,-0.073091511872943,-0.949637342116171,20,3.66594309015826,3.67152294804846,15.5879098370305,0,22.9253758752372,0.519790251371777,-0.385009676454766,0.717249548562303,0.228894877150332,0.385009676454766,"MidWest","Early",1.60593006292232
"OS53535",1276.307,10,1741.494,0,434.497,415.313,"41.36500 -81.60972 Tinker Creek Valley","1955-07-22",41.365,-81.60972,203,1955,190.439959703685,105,2157.46332547766,1090.03231602245,11.2679051941489,25.3722002270639,-0.0504006268973995,-0.907207351911919,20,3.40432983600341,3.25402117202209,13.6447892239093,0,20.3031402319348,0.511781327084742,-0.444838111709697,0.555831571210771,0.213190851084371,0.444838111709697,"MidWest","Early",0.812487098449765
"OS54002",1278.225,10,1556.335,0,511.164,514.27,"41.32417 -81.45250, along railraod 0.5mi E of Twingsburg","1955-07-17",41.32418,-81.4525,198,1955,190.328933471326,100,2131.33597152408,1002.1813703302,11.1750952900481,24.6893758648574,-0.060664387563001,-0.91407737179429,20,3.99901425805316,4.02331357937765,12.1757515304426,0,20.1980793678734,0.403624414112959,-0.180663625404268,0.623118470913711,0.255933643934501,0.180663625404268,"MidWest","Early",0.467771984191348
"OS54691",1276.265,10,3792.938,0,391.883,0,"41.34944 -81.37389 Geauga Lake, Geauga Co., Ohio","1955-08-08",41.34944,-81.37389,220,1955,190.325005123742,122.018573052931,2113.8039753619,1362.60422638618,11.1099079404642,24.2418837385094,-0.0633023143371935,-0.996969912039228,20,3.07054569388019,0,29.7190473765245,0,32.7895930704047,0.906356090260491,-1.93587055784632,0.158390901856138,-1.02989457372905,1.93587055784632,"MidWest","Early",1.94102232532709
"ILL00121741",990.028,10,804.129,0,298.443,0,"Boomington, edge of pond in park, McLean Co., Illinois","1955-08-07",40.467611,-89.00415,219,1955,204.77830744322,121.946381759144,2602.40798097025,1631.23688769797,12.7085165694971,28.265595736179,-0.122148015692278,-0.855327321302081,20,3.01449049925861,0,8.12228543031106,0,11.1367759295697,0.729321078351346,-1.42345638840752,-0.68788033399954,-0.884508130031281,1.42345638840752,"MidWest","Early",2.4873404733187
"ILL00121740",879.02,10,1429.987,0,1412.401,599.265,"McLean Co., Illinois, edge of pond in park, Bloomington","1955-08-07",40.467285,-89.003636,219,1955,204.780747953829,121.944341915589,2602.44239973641,1631.2035434181,12.7085227356742,28.2652040960026,-0.122170857656499,-0.855357575564574,20,16.0679051671179,6.81742167413711,16.2679688744283,0,39.1532957156834,0.241372968163845,0.922057765652683,1.45738491185568,-0.465513650012081,-0.922057765652683,"MidWest","Early",1.99930257624493
"MICH-V-1355534",1166.084,10,350.657,0,897.493,836.493,"Mackinac Co., Michigan, intersection of M117 and U.S 2 1mi S of Engadine.","1955-07-06",46.101693,-85.57304,187,1955,160.129267014567,78.6870552843262,1380.63012450077,526.031951258356,8.8888206382225,27.1268719838928,0.0566125314501347,-0.993435262591724,13,7.69664106530919,7.17352266217528,3.00713327684798,0,17.8772970043325,-0.233054772447848,1.10260785323725,0.265312222604962,0.318926421433146,-1.10260785323725,"MidWest","Early",-1.45104536527427
"v0047791WIS",1176.043,10,0,0,1365.566,381.764,"Jefferson Co., Wisconsin, Bark River Game Preserve T6N R16E sec 14, 2mi S of Sullivan","1955-06-27",42.987624,-88.613932,178,1955,188.141643748762,81.8273901190326,2075.14448886107,621.658637369828,11.153839055054,29.1476808634986,0.0459021070403906,-0.956767914173962,20,11.6115312110186,3.24617382187556,0,0,14.8577050328942,-0.218484201610457,1.46079771409701,-0.984834367089813,-0.40821631888912,-1.46079771409701,"MidWest","Early",-1.17897868345845
"MT00043525",1230.002,10,0,0,1577.122,548.735,"45.65 -73.5","1955-05-20",45.65,-73.5,140,1955,176.634007972596,24.2072526093387,1757.8244041043,119.656410962206,9.93156291096756,28.5843494125858,-0.0397202137067874,-0.947769513104584,20,12.8221092323427,4.46125290853186,0,0,17.2833621408746,-0.258124135348709,1.72032152989934,-0.802602977784938,-0.274064465305409,-1.72032152989934,"EastCoast","Early",-2.5703712111514
"465766058",146.01,5,0,0,527.02,153.37,NA,NA,44.377005,-64.318835,218,1955,142.131703639281,81.5028609558463,1158.32760346118,680.40945309699,8.029348238366,16.4813916615868,-0.106266059391057,-0.86734901263209,15,18.0473940141086,5.25203753167591,0,0,23.2994315457845,-0.225414835608989,2.05387806119178,-0.621636929524311,-0.437929843095966,-2.05387806119178,"EastCoast","Early",-1.02770968530702
"919009578",616.05,5,4195.13,0,236.37,0,NA,NA,42.37,-71.95,224,1955,168.767910623327,104.190933848052,1749.33410662492,1190.22215126331,10.38209267183,24.8745803343394,-0.0605772549170458,-1.02981712282439,20,1.91843194545897,0,34.0486161837513,0,35.9670481292103,0.946661401331378,-2.23055062125604,0.148024643662306,-0.755111244420814,2.23055062125604,"EastCoast","Early",1.51715057713246
"919030421",612.05,5,307.38,4071.525,580.07,440.84,NA,NA,42.58,-72,224,1955,167.717565843298,103.321384802442,1714.18492005732,1173.52566202219,10.2026370556824,25.7617987569976,-0.0620506413842065,-1.04622030644782,20,4.73874683440895,3.60133975982354,2.51106935707867,33.2613757045993,44.1125316559105,0.729296281446679,-0.591143797361828,1.32337901353095,-0.0513020233686648,0.591143797361828,"EastCoast","Early",1.25482644819489
"MSC0229798",1160.388,10,626.626,0,505.044,123.045,"Ulster Co., New York, between Gardner and Ireland corner, off road in Walkill Valley","1956-09-09",41.67443,-74.133532,253,1956,197.637781600725,137.408426280153,1647.62577880934,1389.49518434227,8.65040838603569,27.2763046383853,-0.0350079320588201,-1.09452015785718,20,4.35237179288307,1.06037808043516,5.40014202146179,0,10.81289189478,0.401350904388646,-0.508105931430744,-0.402753303335315,-0.481404225820722,0.508105931430744,"EastCoast","Early",1.50842702184002
"MSC0229797",1162.208,10,701.598,0,401.332,110.005,"Ulster Co., New York, between Gardner and Ireland corner, off road in Walkill Valley","1956-09-09",41.67443,-74.133532,253,1956,197.637781600725,137.408426280153,1647.62577880934,1389.49518434227,8.65040838603569,27.2763046383853,-0.0350079320588201,-1.09452015785718,20,3.45318566039814,0.946517318758776,6.03676794515267,0,10.4364709243096,0.487736770725554,-0.724251025137139,-0.428093255796973,-0.380228514308815,0.724251025137139,"EastCoast","Early",1.59481288817693
"MSC0147377",1178.244,10,520.572,0,834.777,606.152,"shore of Lake Gorge, north end, Sugar Island, Chippewa Co., Michigan","1956-07-29",46.533928,-84.19978,211,1956,154.161285558186,57.036076527572,938.425282960118,453.538245033018,5.98840794046935,14.7569733925655,-0.154243603554475,-0.887258180676968,8,7.08492468453054,5.14453712473817,4.41820200230173,0,16.6476638115704,-0.0436298528524839,0.700730577071526,0.277398669395182,0.106753833517188,-0.700730577071526,"MidWest","Early",-1.4568258656563
"v0047820WIS",1181.042,10,1856.066,0,0,0,"Lincoln CO., Wisconsin, see map, Pairaie River, just outside of Merrill, north of city limits on Hwy 51","1956-08-19",45.195514,-89.645491,232,1956,169.39176887133,90.6144279016128,1383.18398000723,956.437583079027,8.31158131857564,19.4973507878503,-0.199116749533871,-0.881420080402088,20,0,0,15.7154952999131,0,15.7154952999131,1,-2.67800552928458,-0.693160117642039,0.257319288670982,2.67800552928458,"MidWest","Early",0.940972253672768
"v0047774WIS",1176.109,10,4568.197,0,1040.139,157.175,"Brown Co., Wisconsin, RR next to Fox River, Green Bay T24N R20E sec 36, see map","1956-08-03",44.513752,-88.021081,216,1956,165.51757925001,70.9983567175782,1444.86201095868,753.841352429948,8.68396496299791,20.2407669271321,-0.109917628613138,-0.848871766199406,20,8.84389967256436,1.33639824199968,38.8416124695925,0,49.0219103841566,0.765070433479357,-0.762102712169147,1.12884577732828,-1.10509442172073,0.762102712169147,"MidWest","Early",0.160507297269279
"v0056077WIS",1176.061,10,1137.542,0,735.41,522.749,"Waukesha Co., Wisconsin, T7N R20E, sec 36 SE SE, see map","1956-07-24",43.014289,-88.06923,206,1956,168.406834376018,63.6613045021413,1678.8597323154,758.341504669731,10.0824716365564,21.7732401229776,-0.205187241544495,-0.777385130372081,20,6.25316203836366,4.44491399680799,9.67247447198742,0,20.3705505071591,0.2566234267131,0.238283883033501,0.640249666650056,0.0239787522849084,-0.238283883033501,"MidWest","Early",-0.335822049169356
"v0305260WIS",895.014,10,0,0,395.138,845.1,"39.32972 -104.92956","1956-07-08",39.32972,-104.92956,190,1956,171.27367482439,65.178820789739,1898.55930235864,734.791759283833,11.1697822648033,12.6001874799146,-0.553785307185919,-0.356602233578228,18,4.41488066108463,9.44231039961386,0,0,13.8571910606985,-0.681401472943096,1.54973534858894,-0.692207713653519,1.09139387471104,-1.54973534858894,"West","Early",-1.3372598735852
"v0305266WIS",895.014,10,1030.469,0,0,0,"41.81399 -71.12032","1956-08-20",41.81399,-71.12032,233,1956,162.34231460361,112.509011163784,1545.42437035677,1158.23098150953,9.77736033885167,26.2156376460863,-0.220520494538064,-1.01853404988683,20,0,0,11.5134400132288,0,11.5134400132288,1,-2.5534488729867,-0.893952765907762,0.289113888713534,2.5534488729867,"EastCoast","Early",1.48434583933069
"IND-0075822",1498.065,10,1428.286,0,1614.141,554.406,"Brown Co., Indiana, Yellowwood Park","1956-07-10",39.183986,-86.339771,192,1956,193.231200828326,74.3159850514574,2304.40272270829,944.454513370283,11.9228641947883,24.3037230740926,-0.324922302387698,-0.798276848761847,20,10.7748395430105,3.70081405012466,9.53420579213853,0,24.0098593852737,0.242958180154597,0.477147831438239,0.689428713241851,-0.520678218299187,-0.477147831438239,"MidWest","Early",0.151663354698552
"918950463",155.01,5,0,0,173.66,149.69,NA,NA,49.090096,-123.081999,225,1956,179.418199944341,117.875244035903,1036.53463729286,694.118686834338,5.82310198700163,8.69521597474756,0.136461444896792,-0.3420877654566,20,5.60157409199407,4.82839816786014,0,0,10.4299722598542,-0.462934900262873,1.24199267150361,-0.988843332040731,0.42364361210083,-1.24199267150361,"WestCoast","Early",-1.22831459044417
"918950464",155.51,5,601.72,0,0,0,NA,NA,49.301705,-123.1417,280,1956,176.485669809828,174.421852522857,1145.24472810083,1037.83304928729,5.88849138244013,11.4728482488397,0.405695770772371,-0.330972698072179,20,0,0,19.3466658092727,0,19.3466658092727,1,-2.76257436948561,-0.556830178404465,0.235732064590209,2.76257436948561,"WestCoast","Early",1.16014764134093
"918950478",155.35,5,0,0,345.87,127.88,NA,NA,49.301705,-123.1417,197,1956,176.485669809828,91.4218525228561,1145.24472810083,425.063643487461,5.88849138244013,11.4728482488397,0.405695770772371,-0.330972698072179,20,11.1319600901191,4.11586739620212,0,0,15.2478274863212,-0.269931398416887,1.57668967839705,-0.882537096649714,-0.216189236653638,-1.57668967839705,"WestCoast","Early",-1.75980160602752
"918950481",155.51,5,633.22,0,0,0,NA,NA,49.301705,-123.1417,230,1956,176.485669809828,124.421852522856,1145.24472810083,740.252352801793,5.88849138244013,11.4728482488397,0.405695770772371,-0.330972698072179,20,0,0,20.3594624139927,0,20.3594624139927,1,-2.78347246914159,-0.523141213893331,0.230397570714408,2.78347246914159,"WestCoast","Early",0.358845461341256
"919026379",616.05,5,0,0,293.59,149.31,NA,NA,41.84,-71.16,233,1956,161.508815558517,112.895380158908,1537.56238569051,1159.02845270022,9.82626887233292,26.1587742399394,-0.22757419055341,-0.987270096981063,20,2.38284230176122,1.2118334550767,0,0,3.59467575683792,-0.337118988484985,0.0170193003178081,-1.78705140845367,0.18159853680832,-0.0170193003178081,"EastCoast","Early",0.149374219311242
"931048554",432,5,0,0,1033.11,751.57,NA,NA,44.61,-80.59,200,1956,139.974904469812,46.6986482186979,1050.31603753129,424.608323709073,7.62532307297484,16.8871462236264,-0.212397266689263,-0.869512100221359,20,11.9572916666667,8.69872685185185,0,0,20.6560185185185,-0.421123114507923,2.11678347261532,-0.47050148684061,0.270102276923996,-2.11678347261532,"MidWest","Early",-1.91221937184332
"MSC0147375",1180.137,10,4419.495,0,0,0,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","1957-09-06",47.088811,-88.515649,249,1957,161.242918240873,135.372978485582,1190.45770265182,1055.56751314183,7.60986425642318,21.6474148422452,0.0968502749677722,-0.861369265647746,9,0,0,37.4489995653047,0,37.4489995653047,1,-3.03635951147051,-0.11547244330693,0.165845080259278,3.03635951147051,"MidWest","Early",1.20790162779099
"v0056085WIS",1178.061,10,527.606,0,487.088,105.109,"Waupaca Co., Wisconsin, along Silver Lake near Scandinavia, T23N R11E sec 14","1957-08-17",44.465468,-89.135669,229,1957,176.629783910959,123.856421937193,1597.16309970413,1229.98980162692,9.03927903561585,23.682746182971,-0.10097342739536,-0.902386998668642,20,4.1346585618232,0.892220351917261,4.47859660917389,0,9.50547552291435,0.377295827926876,-0.536543404077542,-0.575441977372373,-0.50057224822634,0.536543404077542,"MidWest","Early",1.0548682430179
"v0056078WIS",1181.051,10,614.329,0,1250.496,600.731,"Waukesha Co., Wisconsin, see map near Okauche, T8N R17E sec 34","1957-07-31",43.114385,-88.476588,212,1957,174.991897523958,104.410254559806,1727.50124079564,1073.94324261658,9.93378470372953,23.9526764659492,-0.253707565343778,-0.683360720617421,20,10.5879932365325,5.08641032436364,5.20154506452304,0,20.8759486254192,0.00551518602700565,0.892749180012161,0.475363588143568,-0.229093076259764,-0.892749180012161,"MidWest","Early",0.262897550509262
"v0305264WIS",895.02,10,2723.254,0,314.424,121.001,"38.405124  -76.502453","1957-08-05",38.405124,-76.502453,217,1957,211.153135306055,120.862768063043,2604.95361298527,1649.27732555593,12.6572807840904,30.4333391080355,-0.546831478946925,-0.591605483297077,20,3.51303881477509,1.35193626958057,30.4267390672834,0,35.2917141516391,0.823842182127402,-1.21267090856622,0.729746667218823,-0.395411393018692,1.21267090856622,"MidWest","Early",2.63043946656964
"RMBC_34411",1254.006,10,1811.585,0,139.811,68.352,"Ganges, Saltspring Is.","1957/09/10",48.854081,-123.499812,253,1957,161.195016075003,138.127900211196,1109.66530129568,941.750936662866,6.86758217543866,4.28947111112856,-0.445981633830652,1.00926357136975,19,1.11491492066226,0.545069162348505,14.4463822342158,0,16.1063663172265,0.863094306814513,-1.77302768819816,-0.252183795544505,-0.015494860906264,1.77302768819816,"WestCoast","Early",0.764519500045718
"RMBC_73433",1254.004,10,1841.051,0,0,0,"Highway 17 at South Nation River, Prescott County, Ontario","1957/07/02",45.562009,-75.0676,183,1957,153.360987691037,69.007840277949,1279.56470503179,486.906068565224,8.4672499373924,14.0663236924851,-0.27030739941711,-0.486405736111015,20,0,0,14.6813806016568,0,14.6813806016568,1,-2.65053214344622,-0.737448829809431,0.264332204242963,2.65053214344622,"EastCoast","Early",-0.323345729993207
"RMBC-73434",1251.004,10,389.208,0,0,0,"Pakenham Park on Mississipi River, Carleton County, Ontario","1957/07/02",45.321738,-76.291518,183,1957,162.622407391616,76.8442586679289,1439.95484864984,563.572001339727,8.72101757346858,20.6004896737793,-0.250791459830778,-0.709416065903326,20,0,0,3.1111651121819,0,3.1111651121819,1,-2.07459613130622,-1.6658915204403,0.411346869700106,2.07459613130622,"MidWest","Early",-0.116905662510833
"918950465",154.51,5,367.89,118.106,147.36,0,NA,NA,48.854426,-123.500507,253,1957,161.189102726292,138.134808196695,1109.66330808597,941.778844582694,6.86765326759002,4.28982860984175,-0.446087663904673,1.00791468843934,19,4.76862339007184,0,11.9050546890169,3.8219532716329,20.4956313507216,0.767334642760154,-1.42502421879331,-0.156482037100781,-1.26625141092818,1.42502421879331,"WestCoast","Early",0.668834984269663
"1144980",1164.043,10,529.971,0,620.914,298.463,"Kittson Co., Minnesota, river bank of Hallock,","1958-09-11",48.769422,-96.938212,254,1958,132.746297414825,127.982175200164,1068.31611382286,1028.25442201567,8.04622607252898,17.1193117854002,0.233079734497295,-0.540609636610167,19,5.33411566411207,2.5640204013082,4.55284727454226,0,12.4509833399625,0.159732514206388,0.0958123681690705,-0.11396109399692,-0.146583427117072,-0.0958123681690705,"West","Early",0.294087572208408
"MSC0229795",1164.139,10,278.568,0,450.954,375.54,"Guelph, Ontario, Speed River near Ajax sea cadet house","1958-07-28",43.539961,-80.242692,209,1958,169.950074107754,106.040810708402,1266.9346642046,678.768285472844,7.41648270328478,19.4835997497446,0.0332072967754619,-0.919692442164141,20,3.87371267520459,3.2259034359299,2.39291012499366,0,9.49252623612816,-0.0877525423912867,0.251594594786062,-0.431426130150758,0.280108520923275,-0.251594594786062,"MidWest","Early",-0.894466600762812
"MSC0147383",1176.206,10,462.695,0,591.994,603.014,"Ingham Co., Michigan, Lake Lansing Road, N side of Lake Lansing","1958-07-11",42.756623,-84.406571,192,1958,189.935534275972,91.0603233675492,1666.83640133308,672.947103186089,8.77758529750844,22.6950039190493,-0.168635971273036,-0.906787037235701,20,5.03308093990338,5.12677201102528,3.933792209868,0,14.0936451607967,-0.0846466465947157,0.529430073965587,0.121101579474979,0.369077609183613,-0.529430073965587,"MidWest","Early",-0.907035532371518
"MSC0147215",1178.109,10,851.265,0,393.907,750.356,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","1958-08-11",47.088811,-88.515649,223,1958,126.098622592883,73.7279054140997,1114.60111780708,667.543252501696,8.59028016833227,18.01780482462,0.235257099476093,-0.620681916125571,10,3.34355310077421,6.3691559949037,7.22568964331823,0,16.9383987389961,0.0505675690844729,0.216866561880088,0.488179002404965,0.755471824834478,-0.216866561880088,"MidWest","Early",-0.786372385981892
"MICH-V-1355538",1167.096,10,1079.079,0,904.129,602.065,"Hillsdale Co., creek bank near SW corner of sec 14, Jefferson Tp, 8mi SE of Hillsdale","1958-07-15",41.855204,-84.496093,196,1958,188.022284028075,91.1637567571473,1779.30586448473,787.012791586369,9.34382241493453,22.4419023730644,-0.252587568086668,-0.802254133575058,20,7.74682631077478,5.15865875643478,9.24584610006375,0,22.1513311672733,0.18451204186173,0.484692909472088,0.744720359503044,-0.0296683443012721,-0.484692909472088,"MidWest","Early",-0.330729620127448
"MT00043526",1234.015,10,0,0,1179.618,687.096,"48.45 -70.9","1958-07-25",45.45,-70.9,206,1958,125.696912122708,62.9222643145437,748.105359394569,357.902702437137,6.30964110291156,12.6381051190766,0.0111401803748945,-0.822479936342554,20,9.55918688184503,5.56797121590904,0,0,15.1271580977541,-0.368077809455546,1.66997581069986,-0.771938396565975,0.116823197904136,-1.66997581069986,"EastCoast","Early",-2.03879378129094
"918950482",155.01,5,0,0,68.96,66.31,NA,NA,48.07,-65.45,216,1958,117.230691177495,72.847172422267,780.769089102907,509.96186465208,6.66728474584378,12.5164347739626,0.151804406819164,-0.908051764611777,9,2.22437262112122,2.13889426488614,0,0,4.36326688600735,-0.490204775633917,0.25251641866078,-1.58726439427593,0.520745122166566,-0.25251641866078,"EastCoast","Early",-1.75146764916427
"919021288",614.12,5,196.98,0,1918.15,631.44,NA,NA,42.46,-71.35,193,1958,175.622444924158,90.7764440456556,1638.24287592232,698.598334173241,9.39384520406325,22.8576867900341,-0.136894407606541,-0.813642285245741,20,15.6170618120237,5.14101478538397,1.60375822314857,0,22.3618348205562,-0.158182751577422,1.53076650616594,-0.0107260257815952,-0.43957301196738,-1.53076650616594,"EastCoast","Early",-0.911499995435132
"931053613",433,5,0,0,1269.67,404.83,NA,NA,43.05,-82.04,210,1958,175.357274913378,94.9585600671511,1499.02825312581,816.83536810457,8.32711453152319,20.6091304630298,-0.0704953587710186,-0.90932848929854,20,14.6613163972286,4.67471131639723,0,0,19.3360277136259,-0.241761719916393,1.83921559011633,-0.740888325033408,-0.350089891896477,-1.83921559011633,"MidWest","Early",-0.676699464818643
"ILLS00071265",1162.028,10,2048.908,0,109.289,94.403,"Shore of the island in Cedar Lake, Lake Villa, Lake County, Illinois","1959-08-05",42.422722,-88.087071,217,1959,165.187006086472,98.508958927995,1978.86671490447,1174.82661359404,11.986161081258,24.0435598839566,-0.488390095881959,-0.512767667573006,20,0.940502294264854,0.812398668534665,17.6321740956328,0,19.3850750584323,0.86766625233064,-1.79224660475546,-0.0507030037025791,0.174334594124253,1.79224660475546,"MidWest","Early",1.39669952039862
"1189137",1168,10,2576.812,0,299.412,529.083,"LaCrosse Co., Wisconsin, Burns Valley along creek, Burns Twp","1959-08-14",43.937625,-90.976083,226,1959,164.092364734577,108.615375215733,1866.79876433378,1295.11790774739,11.5104403733251,23.3782667680072,-0.49724988052542,-0.551325169352192,20,2.56345890410959,4.52982020547945,22.0617465753425,0,29.1550256849315,0.601334622693343,-0.589532145436932,0.966622765851595,0.570373440912001,0.589532145436932,"MidWest","Early",1.45427894204405
"MICH-V-1355530",1168.062,10,420.046,0,378.006,722.915,"Barry Co., Michigan, Sw end of Crooked Lake, Prairieville Tp, 3mi SW of Prairieville","1959-07-05",42.464864,-85.476046,186,1959,166.58226444014,68.9433954888835,2058.36488802337,762.344581423473,12.5375725727517,23.5418789773671,-0.779666879968061,-0.00760907234682984,20,3.23618095614788,6.18901222709069,3.59609335805805,0,13.0212865412966,-0.19912923817545,0.430288845074037,0.0616982103915835,0.820120319547023,-0.430288845074037,"MidWest","Early",-0.780795539980545
"v0047813WIS",1180.051,10,4660.466,0,540.906,292.358,"La Crosse Co., Wisconsin, along Highway 162, Town of Burns, see map","1959-09-03",43.991555,-90.941598,246,1959,162.203899245503,127.595208474738,1781.89151626002,1534.50398984782,11.3372955676241,22.8154616328205,-0.493688158425498,-0.52868879175555,20,4.58375104126856,2.4775030909681,39.493767642246,0,46.5550217744826,0.795107877525834,-0.868038560836402,1.21028491579316,-0.276028904664836,0.868038560836402,"MidWest","Early",2.29265244048812
"v0047769WIS",1176.096,10,2966.253,0,641.329,467.499,"Roadside near farm garden, along Highway 13, NW of Mellen, T45N, R3W S24,","1959-09-01",46.376376,-90.730984,244,1959,129.736742493595,108.477479470901,1246.08164310207,1063.29378623127,9.2070046501823,19.3635111077878,-0.273700022670465,-0.650275335587784,18,5.45303274562621,3.9750071422741,25.2211809240062,0,34.6492208119065,0.61317897730131,-0.3015815994209,1.17257958103107,-0.0498052069945343,0.3015815994209,"MidWest","Early",0.841885313001651
"v0047792WIS",1182.083,10,748.916,0,830.087,462.922,"Jefferson Co., Wisconsin, Paul Teruner's nature preserve in Palmyra, below dam on Scuppernong River","1959-07-11",42.889243,-88.552279,192,1959,164.502983047204,73.942531418991,1961.3385604038,816.802186277798,11.9209449218697,23.4722598569396,-0.512806332066407,-0.512469685796163,20,7.02223955509046,3.91615478777717,6.33556188524833,0,17.273956228116,0.140060971877028,0.392915446254788,0.348478852611641,-0.109264004407783,-0.392915446254788,"MidWest","Early",-0.294966122470407
"v0056086WIS",1178.061,10,2474.128,0,680.548,709.676,"Waupaca Co., Wisconsin, Vesey Lake, see map, near Ogdensburg","1959-07-11",44.422289,-88.983758,192,1959,160.845026170217,75.7242938800256,1727.29354722118,720.582239458694,10.8648389532914,23.7050808498223,-0.390707096266701,-0.602497964275658,20,5.77684856726434,6.02410231728238,21.0016968561051,0,32.8026477406518,0.456597121587267,0.0747681993562992,1.277211717499,0.219974898556156,-0.0747681993562992,"MidWest","Early",-0.237523570080781
"v0047814WIS",1176.027,10,1350.73,0,831.167,733.952,"Langlade Co., Wisconsin, T31N R10E Sec 17","1959-07-06",45.172222,-89.279984,187,1959,148.983685395731,49.8642728995572,1512.33213290579,507.07257120103,10.4482113350075,20.4454920481337,-0.349419706410974,-0.626659318851382,20,7.06758433267263,6.24094514836819,11.485535621206,0,24.7940651022468,0.211526042672306,0.466614707509507,0.95627932625003,0.156458277993979,-0.466614707509507,"MidWest","Early",-1.05751689578943
"v0047812WIS",1183.061,10,3517.569,0,586.271,517.359,"LaCrosse Co., Wisconsin, Burns TWp T17N R5W sec 2, creek in Burns Valley","1959-08-14",43.994224,-90.942949,226,1959,162.12401263192,107.56657300043,1781.60833759359,1236.06166291169,11.3372743121141,22.8197923024621,-0.493542654791254,-0.527650743348368,20,4.95554328982191,4.37305430573741,29.7327779379085,0,39.0613755334678,0.649227613872504,-0.367930538671582,1.30529200684547,0.067908550702143,0.367930538671582,"MidWest","Early",1.34314986529903
"MT00043527",1232.002,10,550.898,0,1173.992,832.14,"48.45 -70.9","1959-07-22",45.45,-70.9,203,1959,144.988152704815,65.218081534628,1163.92994968236,517.910569030274,7.86730653254965,19.9687393705201,-0.250166962054843,-1.05168076825822,18,9.52914037477212,6.75437215199326,4.47156741628666,0,20.755079943052,-0.109987759236301,1.0647760179153,0.507583701620624,0.0737597237145055,-1.0647760179153,"EastCoast","Early",-1.34984697916397
"MT00043528",1232.006,10,283.756,0,0,80,"48.25 -70.67","1959-08-12",48.25,-70.67,224,1959,136,86,931.55,646.35,6.84963235294118,12.6646873648356,-0.0963111757309229,-0.603578039069767,1,0,0.649347486944057,2.30320306881622,0,2.95255055576028,0.560144712389624,-1.59478206982613,-1.51106869526585,0.860548356735742,1.59478206982613,"EastCoast","Early",-0.333862786477319
"MT00043529",1234.002,10,1950.141,0,524.557,101.272,"45.208949 -73.259629","1959-08-18",45.2089,-73.259629,230,1959,161.319705157424,108.988821586795,1706.70894606777,1214.15165472181,10.5325318118532,26.8726201489656,-0.52077873146584,-0.697540096209659,20,4.25086020930274,0.820679383015587,15.8033860561004,0,20.8749256484187,0.717737007806768,-1.03238284949745,0.185025389816362,-0.675847113141002,1.03238284949745,"EastCoast","Early",1.35266169140141
"465910713",150.5,5,561.65,0,0,77.03,NA,NA,48.229645,-69.800621,252,1959,126.612408657524,111.309621805729,893.549726339115,843.108894598701,7.28944776047843,11.9917868928931,-0.152339737334206,-0.48655066252292,9,0,2.55913621262459,18.6594684385382,0,21.2186046511628,0.758783741466775,-1.76927985330591,0.197147461872783,1.31821466824015,1.76927985330591,"EastCoast","Early",0.394593307477727
